timesteps,datetime,temperature,SHORT,NOISE,CONSTANT
1426,2004-03-28 18:08:16.776717,122.153,False,False,True
1427,2004-03-28 18:38:16.776717,122.153,False,False,True
1428,2004-03-28 19:08:16.776717,122.153,False,False,True
1429,2004-03-28 19:38:16.776717,122.153,False,False,True
1430,2004-03-28 20:08:16.776717,122.153,False,False,True
1431,2004-03-28 20:38:16.776717,122.153,False,False,True
1432,2004-03-28 21:08:16.776717,122.153,False,False,True
1433,2004-03-28 21:38:16.776717,122.153,False,False,True
1434,2004-03-28 22:08:16.776717,122.153,False,False,True
1435,2004-03-28 22:38:16.776717,122.153,False,False,True
1436,2004-03-28 23:08:16.776717,122.153,False,False,True
1437,2004-03-28 23:38:16.776717,122.153,False,False,True
1438,2004-03-29 00:08:16.776717,122.153,False,False,True
1439,2004-03-29 00:38:16.776717,122.153,False,False,True
1440,2004-03-29 01:08:16.776717,122.153,False,False,True
1441,2004-03-29 01:38:16.776717,122.153,False,False,True
1442,2004-03-29 02:08:16.776717,122.153,False,False,True
1443,2004-03-29 02:38:16.776717,122.153,False,False,True
1444,2004-03-29 03:08:16.776717,122.153,False,False,True
1445,2004-03-29 03:38:16.776717,122.153,False,False,True
1446,2004-03-29 04:08:16.776717,122.153,False,False,True
1447,2004-03-29 04:38:16.776717,122.153,False,False,True
1448,2004-03-29 05:08:16.776717,122.153,False,False,True
1449,2004-03-29 05:38:16.776717,122.153,False,False,True
1450,2004-03-29 06:08:16.776717,122.153,False,False,True
1451,2004-03-29 06:38:16.776717,122.153,False,False,True
1452,2004-03-29 07:08:16.776717,122.153,False,False,True
1453,2004-03-29 07:38:16.776717,122.153,False,False,True
1454,2004-03-29 08:08:16.776717,122.153,False,False,True
1455,2004-03-29 08:38:16.776717,122.153,False,False,True
1456,2004-03-29 09:08:16.776717,122.153,False,False,True
1457,2004-03-29 09:38:16.776717,122.153,False,False,True
1458,2004-03-29 10:08:16.776717,122.153,False,False,True
1459,2004-03-29 10:38:16.776717,122.153,False,False,True
1460,2004-03-29 11:08:16.776717,122.153,False,False,True
1461,2004-03-29 11:38:16.776717,122.153,False,False,True
1462,2004-03-29 12:08:16.776717,122.153,False,False,True
1463,2004-03-29 12:38:16.776717,122.153,False,False,True
1464,2004-03-29 13:08:16.776717,122.153,False,False,True
1465,2004-03-29 13:38:16.776717,122.153,False,False,True
1466,2004-03-29 14:08:16.776717,122.153,False,False,True
1467,2004-03-29 14:38:16.776717,122.153,False,False,True
1468,2004-03-29 15:08:16.776717,122.153,False,False,True
1469,2004-03-29 15:38:16.776717,122.153,False,False,True
1470,2004-03-29 16:08:16.776717,122.153,False,False,True
1471,2004-03-29 16:38:16.776717,122.153,False,False,True
1472,2004-03-29 17:08:16.776717,122.153,False,False,True
1473,2004-03-29 17:38:16.776717,122.153,False,False,True
1474,2004-03-29 18:08:16.776717,122.153,False,False,True
1475,2004-03-29 18:38:16.776717,122.153,False,False,True
1476,2004-03-29 19:08:16.776717,122.153,False,False,True
1477,2004-03-29 19:38:16.776717,122.153,False,False,True
1478,2004-03-29 20:08:16.776717,122.153,False,False,True
1479,2004-03-29 20:38:16.776717,122.153,False,False,True
1480,2004-03-29 21:08:16.776717,122.153,False,False,True
1481,2004-03-29 21:38:16.776717,122.153,False,False,True
1482,2004-03-29 22:08:16.776717,122.153,False,False,True
1483,2004-03-29 22:38:16.776717,122.153,False,False,True
1484,2004-03-29 23:08:16.776717,122.153,False,False,True
1485,2004-03-29 23:38:16.776717,122.153,False,False,True
1486,2004-03-30 00:08:16.776717,122.153,False,False,True
1487,2004-03-30 00:38:16.776717,122.153,False,False,True
1488,2004-03-30 01:08:16.776717,122.153,False,False,True
1489,2004-03-30 01:38:16.776717,122.153,False,False,True
1490,2004-03-30 02:08:16.776717,122.153,False,False,True
1491,2004-03-30 02:38:16.776717,122.153,False,False,True
1492,2004-03-30 03:08:16.776717,122.153,False,False,True
1493,2004-03-30 03:38:16.776717,122.153,False,False,True
1494,2004-03-30 04:08:16.776717,122.153,False,False,True
1495,2004-03-30 04:38:16.776717,122.153,False,False,True
1496,2004-03-30 05:08:16.776717,122.153,False,False,True
1497,2004-03-30 05:38:16.776717,122.153,False,False,True
1498,2004-03-30 06:08:16.776717,122.153,False,False,True
1499,2004-03-30 06:38:16.776717,122.153,False,False,True
1500,2004-03-30 07:08:16.776717,122.153,False,False,True
1501,2004-03-30 07:38:16.776717,122.153,False,False,True
1502,2004-03-30 08:08:16.776717,122.153,False,False,True
1503,2004-03-30 08:38:16.776717,122.153,False,False,True
1504,2004-03-30 09:08:16.776717,122.153,False,False,True
1505,2004-03-30 09:38:16.776717,122.153,False,False,True
1506,2004-03-30 10:08:16.776717,122.153,False,False,True
1507,2004-03-30 10:38:16.776717,122.153,False,False,True
1508,2004-03-30 11:08:16.776717,122.153,False,False,True
1509,2004-03-30 11:38:16.776717,122.153,False,False,True
1510,2004-03-30 12:08:16.776717,122.153,False,False,True
1511,2004-03-30 12:38:16.776717,122.153,False,False,True
1512,2004-03-30 13:08:16.776717,122.153,False,False,True
1513,2004-03-30 13:38:16.776717,122.153,False,False,True
1514,2004-03-30 14:08:16.776717,122.153,False,False,True
1515,2004-03-30 14:38:16.776717,122.153,False,False,True
1516,2004-03-30 15:08:16.776717,122.153,False,False,True
1517,2004-03-30 15:38:16.776717,122.153,False,False,True
1518,2004-03-30 16:08:16.776717,122.153,False,False,True
1519,2004-03-30 16:38:16.776717,122.153,False,False,True
1520,2004-03-30 17:08:16.776717,122.153,False,False,True
1521,2004-03-30 17:38:16.776717,122.153,False,False,True
1522,2004-03-30 18:08:16.776717,122.153,False,False,True
1523,2004-03-30 18:38:16.776717,122.153,False,False,True
1524,2004-03-30 19:08:16.776717,122.153,False,False,True
1525,2004-03-30 19:38:16.776717,122.153,False,False,True
1526,2004-03-30 20:08:16.776717,122.153,False,False,True
1527,2004-03-30 20:38:16.776717,122.153,False,False,True
1528,2004-03-30 21:08:16.776717,122.153,False,False,True
1529,2004-03-30 21:38:16.776717,122.153,False,False,True
1530,2004-03-30 22:08:16.776717,122.153,False,False,True
1531,2004-03-30 22:38:16.776717,122.153,False,False,True
1532,2004-03-30 23:08:16.776717,122.153,False,False,True
1533,2004-03-30 23:38:16.776717,122.153,False,False,True
1534,2004-03-31 00:08:16.776717,122.153,False,False,True
1535,2004-03-31 00:38:16.776717,122.153,False,False,True
1536,2004-03-31 01:08:16.776717,122.153,False,False,True
1537,2004-03-31 01:38:16.776717,122.153,False,False,True
1538,2004-03-31 02:08:16.776717,122.153,False,False,True
1539,2004-03-31 02:38:16.776717,122.153,False,False,True
1540,2004-03-31 03:08:16.776717,122.153,False,False,True
1541,2004-03-31 03:38:16.776717,122.153,False,False,True
1542,2004-03-31 04:08:16.776717,122.153,False,False,True
1543,2004-03-31 04:38:16.776717,122.153,False,False,True
1544,2004-03-31 05:08:16.776717,122.153,False,False,True
1545,2004-03-31 05:38:16.776717,122.153,False,False,True
1546,2004-03-31 06:08:16.776717,122.153,False,False,True
1547,2004-03-31 06:38:16.776717,122.153,False,False,True
1548,2004-03-31 07:08:16.776717,122.153,False,False,True
1549,2004-03-31 07:38:16.776717,122.153,False,False,True
1550,2004-03-31 08:08:16.776717,122.153,False,False,True
1551,2004-03-31 08:38:16.776717,122.153,False,False,True
1552,2004-03-31 09:08:16.776717,122.153,False,False,True
1553,2004-03-31 09:38:16.776717,122.153,False,False,True
1554,2004-03-31 10:08:16.776717,122.153,False,False,True
1555,2004-03-31 10:38:16.776717,122.153,False,False,True
1556,2004-03-31 11:08:16.776717,122.153,False,False,True
1557,2004-03-31 11:38:16.776717,122.153,False,False,True
1558,2004-03-31 12:08:16.776717,122.153,False,False,True
1559,2004-03-31 12:38:16.776717,122.153,False,False,True
1560,2004-03-31 13:08:16.776717,122.153,False,False,True
1561,2004-03-31 13:38:16.776717,122.153,False,False,True
1562,2004-03-31 14:08:16.776717,122.153,False,False,True
1563,2004-03-31 14:38:16.776717,122.153,False,False,True
1564,2004-03-31 15:08:16.776717,122.153,False,False,True
1565,2004-03-31 15:38:16.776717,122.153,False,False,True
1566,2004-03-31 16:08:16.776717,122.153,False,False,True
1567,2004-03-31 16:38:16.776717,122.153,False,False,True
1568,2004-03-31 17:08:16.776717,122.153,False,False,True
1569,2004-03-31 17:38:16.776717,122.153,False,False,True
1570,2004-03-31 18:08:16.776717,122.153,False,False,True
1571,2004-03-31 18:38:16.776717,122.153,False,False,True
1572,2004-03-31 19:08:16.776717,122.153,False,False,True
1573,2004-03-31 19:38:16.776717,122.153,False,False,True
1574,2004-03-31 20:08:16.776717,122.153,False,False,True
1575,2004-03-31 20:38:16.776717,122.153,False,False,True
1576,2004-03-31 21:08:16.776717,122.153,False,False,True
1577,2004-03-31 21:38:16.776717,122.153,False,False,True
1578,2004-03-31 22:08:16.776717,122.153,False,False,True
1579,2004-03-31 22:38:16.776717,122.153,False,False,True
1580,2004-03-31 23:08:16.776717,122.153,False,False,True
1581,2004-03-31 23:38:16.776717,122.153,False,False,True
1582,2004-04-01 00:08:16.776717,122.153,False,False,True
1583,2004-04-01 00:38:16.776717,122.153,False,False,True
1584,2004-04-01 01:08:16.776717,122.153,False,False,True
1585,2004-04-01 01:38:16.776717,122.153,False,False,True
1586,2004-04-01 02:08:16.776717,122.153,False,False,True
1587,2004-04-01 02:38:16.776717,122.153,False,False,True
1588,2004-04-01 03:08:16.776717,122.153,False,False,True
1589,2004-04-01 03:38:16.776717,121.957,False,False,True
1590,2004-04-01 04:08:16.776717,122.055,False,False,True
